filepath;song;artist;year;subset;album
./isophonics/The Beatles/03_-_A_Hard_Day's_Night/09_-_I'll_Cry_Instead.lab;I'll Cry Instead;The Beatles;;isophonics;A Hard Day's Night
./isophonics/The Beatles/03_-_A_Hard_Day's_Night/12_-_You_Can't_Do_That.lab;You Can't Do That;The Beatles;;isophonics;A Hard Day's Night
./isophonics/The Beatles/03_-_A_Hard_Day's_Night/06_-_Tell_Me_Why.lab;Tell Me Why;The Beatles;;isophonics;A Hard Day's Night
./isophonics/The Beatles/04_-_Beatles_for_Sale/06_-_Mr._Moonlight.lab;Mr. Moonlight;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/10_-_Honey_Don't.lab;Honey Don't;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/09_-_Words_of_Love.lab;Words of Love;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/04_-_Rock_and_Roll_Music.lab;Rock and Roll Music;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/02_-_I'm_a_Loser.lab;I'm a Loser;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/07_-_Kansas_City-_Hey,_Hey,_Hey,_Hey.lab;Kansas City- Hey, Hey, Hey, Hey;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/03_-_Baby's_In_Black.lab;Baby's In Black;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/11_-_Every_Little_Thing.lab;Every Little Thing;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/13_-_What_You're_Doing.lab;What You're Doing;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/05_-_I'll_Follow_the_Sun.lab;I'll Follow the Sun;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/14_-_Everybody's_Trying_to_Be_My_Baby.lab;Everybody's Trying to Be My Baby;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/08_-_Eight_Days_a_Week.lab;Eight Days a Week;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/12_-_I_Don't_Want_to_Spoil_the_Party.lab;I Don't Want to Spoil the Party;The Beatles;;isophonics;Beatles for Sale
./isophonics/The Beatles/04_-_Beatles_for_Sale/01_-_No_Reply.lab;No Reply;The Beatles;;isophonics;Beatles for Sale
./isophonics/Carole King/Tapestry/06 Way Over Yonder.lab;Way Over Yonder;Carole King;;isophonics;Tapestry
./isophonics/Carole King/Tapestry/01 I Feel The Earth Move.lab;I Feel The Earth Move;Carole King;;isophonics;Tapestry
./isophonics/Carole King/Tapestry/05 Beautiful.lab;Beautiful;Carole King;;isophonics;Tapestry
./isophonics/Carole King/Tapestry/04 Home Again.lab;Home Again;Carole King;;isophonics;Tapestry
./isophonics/Carole King/Tapestry/02 So Far Away.lab;So Far Away;Carole King;;isophonics;Tapestry
./isophonics/Carole King/Tapestry/07 You've Got A Friend.lab;You've Got A Friend;Carole King;;isophonics;Tapestry
./isophonics/Carole King/Tapestry/03 It's Too Late.lab;It's Too Late;Carole King;;isophonics;Tapestry
./mcgill_billboard/0004/full.lab;You've Got A Friend;Roberta Flack,Donny Hathaway;;billboard;
./mcgill_billboard/0016/full.lab;She Bop;Cyndi Lauper;;billboard;
./mcgill_billboard/0019/full.lab;Here's Some Love;Tanya Tucker;;billboard;
./mcgill_billboard/0022/full.lab;Never My Love;The 5th Dimension;;billboard;
./mcgill_billboard/0023/full.lab;And She Was;Talking Heads;;billboard;
./mcgill_billboard/0026/full.lab;Sweet Talkin' Guy;The Chiffons;;billboard;
./mcgill_billboard/0027/full.lab;Rock 'N' Roll Fantasy;Bad Company;;billboard;
./mcgill_billboard/0030/full.lab;Indiana Wants Me;R. Dean Taylor;;billboard;
./mcgill_billboard/0034/full.lab;If I Can't Have You;Yvonne Elliman;;billboard;
./mcgill_billboard/0035/full.lab;Freedom;Jimi Hendrix;;billboard;
./mcgill_billboard/0040/full.lab;The Power;Snap;;billboard;
./mcgill_billboard/0041/full.lab;Absolutely Right;Five Man Electrical Band;;billboard;
./mcgill_billboard/0044/full.lab;Some Like It Hot;The Power Station;;billboard;
./mcgill_billboard/0050/full.lab;Love Me Do;The Beatles;;billboard;
./mcgill_billboard/0051/full.lab;Carrie;Cliff Richard;;billboard;
./mcgill_billboard/0054/full.lab;Last Kiss;J. Frank Wilson & The Cavaliers;;billboard;
./mcgill_billboard/0055/full.lab;Smoking Gun;The Robert Cray Band;;billboard;
./mcgill_billboard/0056/full.lab;I Love You So;Bobbi Martin;;billboard;
./mcgill_billboard/0062/full.lab;Hurts To Be In Love;Gino Vannelli;;billboard;
./mcgill_billboard/0067/full.lab;Bongo Stomp;Little Joey & The Flips;;billboard;
./mcgill_billboard/0068/full.lab;Black Cars;Gino Vannelli;;billboard;
./mcgill_billboard/0071/full.lab;Paradise By The Dashboard Light;Meat Loaf;;billboard;
./mcgill_billboard/0072/full.lab;Get Together;The Youngbloods;;billboard;
./mcgill_billboard/0073/full.lab;Crazy On You;Heart;;billboard;
./mcgill_billboard/0074/full.lab;Nowhere To Run;Martha & The Vandellas;;billboard;
./mcgill_billboard/0075/full.lab;Drivin' Wheel;Foghat;;billboard;
./mcgill_billboard/0078/full.lab;Dial My Heart;The Boys;;billboard;
./mcgill_billboard/0079/full.lab;Cold Sweat - Part 1;James Brown;;billboard;
./mcgill_billboard/0086/full.lab;Space Oddity;David Bowie;;billboard;
./mcgill_billboard/0089/full.lab;Fire And Ice;Pat Benatar;;billboard;
./mcgill_billboard/0092/full.lab;Shock The Monkey;Peter Gabriel;;billboard;
./mcgill_billboard/0095/full.lab;Drivin' Wheel;Foghat;;billboard;
./mcgill_billboard/0100/full.lab;Maggie May;Rod Stewart;;billboard;
./mcgill_billboard/0101/full.lab;A Lesson In Leavin';Dottie West;;billboard;
./mcgill_billboard/0102/full.lab;For The Good Times;Ray Price;;billboard;
./mcgill_billboard/0105/full.lab;The Spirit Of Radio;Rush;;billboard;
./mcgill_billboard/0106/full.lab;If;Bread;;billboard;
./mcgill_billboard/0107/full.lab;Sweet Home Alabama;Lynyrd Skynyrd;;billboard;
./mcgill_billboard/0112/full.lab;Letter Full Of Tears;Gladys Knight & The Pips;;billboard;
./mcgill_billboard/0115/full.lab;Sweet Little Rock And Roll;Chuck Berry;;billboard;
./mcgill_billboard/0116/full.lab;Let It Rain;Eric Clapton;;billboard;
./mcgill_billboard/0120/full.lab;Be My Baby;The Ronettes;;billboard;
./mcgill_billboard/0123/full.lab;Silent Night;Bing Crosby;;billboard;
./mcgill_billboard/0124/full.lab;Promises;Eric Clapton;;billboard;
./mcgill_billboard/0127/full.lab;Stop The Wedding;Etta James;;billboard;
./mcgill_billboard/0128/full.lab;Brandy (You're A Fine Girl);Looking Glass;;billboard;
./mcgill_billboard/0131/full.lab;I Wouldn't Have Missed It For The World;Ronnie Milsap;;billboard;
./mcgill_billboard/0134/full.lab;I Had Too Much To Dream (Last Night);The Electric Prunes;;billboard;
./mcgill_billboard/0140/full.lab;La Grange;ZZ Top;;billboard;
./mcgill_billboard/0141/full.lab;Shock The Monkey;Peter Gabriel;;billboard;
./mcgill_billboard/0148/full.lab;Spirits In The Material World;The Police;;billboard;
./mcgill_billboard/0149/full.lab;Just When I Needed You Most;Randy Vanwarmer;;billboard;
./mcgill_billboard/0150/full.lab;What's Love Got To Do With It;Tina Turner;;billboard;
./mcgill_billboard/0154/full.lab;Lonely Eyes;Robert John;;billboard;
./mcgill_billboard/0155/full.lab;Forever Man;Eric Clapton;;billboard;
./mcgill_billboard/0158/full.lab;Something About You;Level 42;;billboard;
./mcgill_billboard/0159/full.lab;Little Sister;Elvis Presley;;billboard;
./mcgill_billboard/0160/full.lab;If You Need Me;Solomon Burke;;billboard;
./mcgill_billboard/0168/full.lab;San Franciscan Nights;The Animals;;billboard;
./mcgill_billboard/0169/full.lab;Sea Of Heartbreak;Don Gibson;;billboard;
./mcgill_billboard/0170/full.lab;Twilight Zone;Golden Earring;;billboard;
./mcgill_billboard/0177/full.lab;I've Got Love On My Mind;Natalie Cole;;billboard;
./mcgill_billboard/0180/full.lab;Beautiful;Gordon Lightfoot;;billboard;
./mcgill_billboard/0181/full.lab;Always Something There To Remind Me;Naked Eyes;;billboard;
./mcgill_billboard/0182/full.lab;Annie's Song;John Denver;;billboard;
./mcgill_billboard/0183/full.lab;Chiquitita;Abba;;billboard;
./mcgill_billboard/0184/full.lab;Always On My Mind;Pet Shop Boys;;billboard;
./mcgill_billboard/0185/full.lab;Just A Dream;Jimmy Clanton;;billboard;
./mcgill_billboard/0188/full.lab;I Want You To Want Me;Cheap Trick;;billboard;
./mcgill_billboard/0191/full.lab;People Got To Be Free;The Rascals;;billboard;
./mcgill_billboard/0192/full.lab;Unforgettable;Dinah Washington;;billboard;
./mcgill_billboard/0193/full.lab;Shadow Dancing;Andy Gibb;;billboard;
./mcgill_billboard/0194/full.lab;Willie And The Hand Jive;Eric Clapton;;billboard;
./mcgill_billboard/0195/full.lab;School's Out;Alice Cooper;;billboard;
./mcgill_billboard/0196/full.lab;Love Me Warm And Tender;Paul Anka;;billboard;
./mcgill_billboard/0199/full.lab;Could I Have This Dance;Anne Murray;;billboard;
./mcgill_billboard/0203/full.lab;Wonderful World, Beautiful People;Jimmy Cliff;;billboard;
./mcgill_billboard/0204/full.lab;I Want To Take You Higher;Ike & Tina Turner;;billboard;
./mcgill_billboard/0205/full.lab;Pressure;Billy Joel;;billboard;
./mcgill_billboard/0206/full.lab;Maybe I'm Amazed;Paul McCartney;;billboard;
./mcgill_billboard/0207/full.lab;Back In The High Life Again;Steve Winwood;;billboard;
./mcgill_billboard/0208/full.lab;Another Rainy Day In New York City;Chicago;;billboard;
./mcgill_billboard/0209/full.lab;Already Gone;Eagles;;billboard;
./mcgill_billboard/0210/full.lab;She's A Lady;Tom Jones;;billboard;
./mcgill_billboard/0213/full.lab;Comin' Home Baby;Mel Torme;;billboard;
./mcgill_billboard/0214/full.lab;(Night Time Is) The Right Time;Ray Charles;;billboard;
./mcgill_billboard/0215/full.lab;Magic Man;Heart;;billboard;
./mcgill_billboard/0216/full.lab;Do Your Thing;Isaac Hayes;;billboard;
./mcgill_billboard/0217/full.lab;Jessie's Girl;Rick Springfield;;billboard;
./mcgill_billboard/0218/full.lab;Fernando;Abba;;billboard;
./mcgill_billboard/0221/full.lab;Feel Like Makin' Love;Roberta Flack;;billboard;
./mcgill_billboard/0222/full.lab;For Ol' Times Sake;Elvis Presley;;billboard;
./mcgill_billboard/0223/full.lab;Wanna Be Startin' Somethin';Michael Jackson;;billboard;
./mcgill_billboard/0224/full.lab;Galveston;Glen Campbell;;billboard;
./mcgill_billboard/0228/full.lab;Still Cruisin;The Beach Boys;;billboard;
./mcgill_billboard/0229/full.lab;Honky Tonk Women;The Rolling Stones;;billboard;
./mcgill_billboard/0235/full.lab;Back Home Again;John Denver;;billboard;
./mcgill_billboard/0236/full.lab;Tonight, Tonight, Tonight;Genesis;;billboard;
./mcgill_billboard/0239/full.lab;Sail On Sailor;The Beach Boys;;billboard;
./mcgill_billboard/0240/full.lab;Just The Way You Are;Billy Joel;;billboard;
./mcgill_billboard/0241/full.lab;White Christmas;Bing Crosby;;billboard;
./mcgill_billboard/0242/full.lab;Because I Love You (The Postman Song);Stevie B;;billboard;
./mcgill_billboard/0245/full.lab;It Amazes Me;John Denver;;billboard;
./mcgill_billboard/0246/full.lab;Rhinestone Cowboy;Glen Campbell;;billboard;
./mcgill_billboard/0247/full.lab;Last Kiss;J. Frank Wilson & The Cavaliers;;billboard;
./mcgill_billboard/0248/full.lab;I'd Love To Change The World;Ten Years After;;billboard;
./mcgill_billboard/0249/full.lab;Old Time Rock & Roll;Bob Seger;;billboard;
./mcgill_billboard/0250/full.lab;Handy Man;Jimmy Jones;;billboard;
./mcgill_billboard/0251/full.lab;Theme From Electric Surfboard;Brother Jack McDuff;;billboard;
./mcgill_billboard/0254/full.lab;Sanctify Yourself;Simple Minds;;billboard;
./mcgill_billboard/0257/full.lab;Shape Of Things To Come;Max Frost & The Troopers;;billboard;
./mcgill_billboard/0258/full.lab;Don't Treat Me Bad;Firehouse;;billboard;
./mcgill_billboard/0259/full.lab;Born To Be Alive;Patrick Hernandez;;billboard;
./mcgill_billboard/0260/full.lab;She's A Lady;Tom Jones;;billboard;
./mcgill_billboard/0261/full.lab;In-A-Gadda-Da-Vida;Iron Butterfly;;billboard;
./mcgill_billboard/0264/full.lab;Dandelion;The Rolling Stones;;billboard;
./mcgill_billboard/0265/full.lab;(Last Night) I Didn't Get To Sleep At All;The 5th Dimension;;billboard;
./mcgill_billboard/0268/full.lab;Time For Me To Fly;REO Speedwagon;;billboard;
./mcgill_billboard/0269/full.lab;Money;Pink Floyd;;billboard;
./mcgill_billboard/0270/full.lab;In My Room;The Beach Boys;;billboard;
./mcgill_billboard/0271/full.lab;Addicted To Love;Robert Palmer;;billboard;
./mcgill_billboard/0276/full.lab;Patches;Clarence Carter;;billboard;
./mcgill_billboard/0279/full.lab;Born To Be Alive;Patrick Hernandez;;billboard;
./mcgill_billboard/0280/full.lab;It Takes Two;Marvin Gaye,Kim Weston;;billboard;
./mcgill_billboard/0281/full.lab;There's The Girl;Heart;;billboard;
./mcgill_billboard/0282/full.lab;Gotta Serve Somebody;Bob Dylan;;billboard;
./mcgill_billboard/0289/full.lab;Guitar Man;Elvis Presley;;billboard;
./mcgill_billboard/0290/full.lab;Long Dark Road;The Hollies;;billboard;
./mcgill_billboard/0291/full.lab;The Way You Do The Things You Do;Rita Coolidge;;billboard;
./mcgill_billboard/0292/full.lab;25 Or 6 To 4;Chicago;;billboard;
./mcgill_billboard/0293/full.lab;Every Little Thing She Does Is Magic;The Police;;billboard;
./mcgill_billboard/0294/full.lab;Mr. Bojangles;Jerry Jeff Walker;;billboard;
./mcgill_billboard/0295/full.lab;Just The Way You Are;Billy Joel;;billboard;
./mcgill_billboard/0296/full.lab;Lyin' Eyes;Eagles;;billboard;
./mcgill_billboard/0297/full.lab;That's The Way I Feel About Cha;Bobby Womack;;billboard;
./mcgill_billboard/0303/full.lab;Break It To Me Gently;Juice Newton;;billboard;
./mcgill_billboard/0304/full.lab;The Humpty Dance;Digital Underground;;billboard;
./mcgill_billboard/0307/full.lab;Cruisin';Smokey Robinson;;billboard;
./mcgill_billboard/0308/full.lab;You Can't Roller Skate In A Buffalo Herd;Roger Miller;;billboard;
./mcgill_billboard/0309/full.lab;All Through The Night;Cyndi Lauper;;billboard;
./mcgill_billboard/0310/full.lab;The Other Guy;Little River Band;;billboard;
./mcgill_billboard/0315/full.lab;Come And Get Your Love;Redbone;;billboard;
./mcgill_billboard/0318/full.lab;Wheels;The String-A-Longs;;billboard;
./mcgill_billboard/0319/full.lab;I Want You;Marvin Gaye;;billboard;
./mcgill_billboard/0320/full.lab;Floy Joy;The Supremes;;billboard;
./mcgill_billboard/0323/full.lab;Dream Police;Cheap Trick;;billboard;
./mcgill_billboard/0324/full.lab;When Will I Be Loved;Linda Ronstadt;;billboard;
./mcgill_billboard/0325/full.lab;Let Me Get To Know You;Paul Anka;;billboard;
./mcgill_billboard/0326/full.lab;My Boy;Elvis Presley;;billboard;
./mcgill_billboard/0330/full.lab;Go Where You Wanna Go;The 5th Dimension;;billboard;
./mcgill_billboard/0331/full.lab;Jungle Boogie;Kool & The Gang;;billboard;
./mcgill_billboard/0332/full.lab;Waiting On A Friend;The Rolling Stones;;billboard;
./mcgill_billboard/0335/full.lab;Do You Love Me;The Contours;;billboard;
./mcgill_billboard/0336/full.lab;(Your Love Has Lifted Me) Higher And Higher;Rita Coolidge;;billboard;
./mcgill_billboard/0339/full.lab;Deeper Shade Of Soul;Urban Dance Squad;;billboard;
./mcgill_billboard/0346/full.lab;Living It Down;Freddy Fender;;billboard;
./mcgill_billboard/0347/full.lab;Sunflower;Glen Campbell;;billboard;
./mcgill_billboard/0348/full.lab;The Best;Tina Turner;;billboard;
./mcgill_billboard/0349/full.lab;Don t Treat Me Bad;Firehouse;;billboard;
./mcgill_billboard/0352/full.lab;Good Vibrations;Marky Mark;;billboard;
./mcgill_billboard/0353/full.lab;I Can't Drive 55;Sammy Hagar;;billboard;
./mcgill_billboard/0354/full.lab;Philadelphia Freedom;Elton John;;billboard;
./mcgill_billboard/0355/full.lab;I Rise, I Fall;Johnny Tillotson;;billboard;
./mcgill_billboard/0356/full.lab;Dum Dum;Brenda Lee;;billboard;
./mcgill_billboard/0359/full.lab;Just Like Heaven;The Cure;;billboard;
./mcgill_billboard/0360/full.lab;I Want To Take You Higher;Ike & Tina Turner;;billboard;
./mcgill_billboard/0361/full.lab;This Song;George Harrison;;billboard;
./mcgill_billboard/0362/full.lab;Last Kiss;Wednesday;;billboard;
./mcgill_billboard/0367/full.lab;Undercover Angel;Alan O'Day;;billboard;
./mcgill_billboard/0370/full.lab;Kisses On The Wind;Neneh Cherry;;billboard;
./mcgill_billboard/0371/full.lab;Losing You;Brenda Lee;;billboard;
./mcgill_billboard/0372/full.lab;Scarlet Fever;Kenny Rogers;;billboard;
./mcgill_billboard/0378/full.lab;The Humpty Dance;Digital Underground;;billboard;
./mcgill_billboard/0381/full.lab;Hocus Pocus;Focus;;billboard;
./mcgill_billboard/0382/full.lab;Where The Streets Have No Name;Pet Shop Boys;;billboard;
./mcgill_billboard/0383/full.lab;Sunshine Superman;Donovan;;billboard;
./mcgill_billboard/0384/full.lab;If You Love Somebody Set Them Free;Sting;;billboard;
./mcgill_billboard/0385/full.lab;Hold On;Wilson Phillips;;billboard;
./mcgill_billboard/0386/full.lab;I Really Don't Want To Know;Elvis Presley;;billboard;
./mcgill_billboard/0387/full.lab;Time Is On My Side;The Rolling Stones;;billboard;
./mcgill_billboard/0390/full.lab;Young Hearts Run Free;Candi Staton;;billboard;
./mcgill_billboard/0391/full.lab;It's Your Thing;The Isley Brothers;;billboard;
./mcgill_billboard/0396/full.lab;Fever;Peggy Lee;;billboard;
./mcgill_billboard/0397/full.lab;Kozmic Blues;Janis Joplin;;billboard;
./mcgill_billboard/0400/full.lab;Woman To Woman;Shirley Brown;;billboard;
./mcgill_billboard/0401/full.lab;The Goonies R Good Enough;Cyndi Lauper;;billboard;
./mcgill_billboard/0402/full.lab;Last Kiss;J. Frank Wilson & The Cavaliers;;billboard;
./mcgill_billboard/0403/full.lab;I Never Loved A Man (The Way I Love You);Aretha Franklin;;billboard;
./mcgill_billboard/0404/full.lab;He's A Rebel;The Crystals;;billboard;
./mcgill_billboard/0407/full.lab;Wild Horses;Gino Vannelli;;billboard;
./mcgill_billboard/0415/full.lab;Golden Years;David Bowie;;billboard;
./mcgill_billboard/0418/full.lab;Chain Of Fools;Aretha Franklin;;billboard;
./mcgill_billboard/0419/full.lab;Blow Away;George Harrison;;billboard;
./mcgill_billboard/0426/full.lab;I m Goin  Down;Bruce Springsteen;;billboard;
./mcgill_billboard/0427/full.lab;Bluebirds Over The Mountain;The Beach Boys;;billboard;
./mcgill_billboard/0430/full.lab;I Want A New Drug;Huey Lewis;;billboard;
./mcgill_billboard/0433/full.lab;If I Could Reach You;The 5th Dimension;;billboard;
./mcgill_billboard/0434/full.lab;Where Or When;Dion;;billboard;
./mcgill_billboard/0443/full.lab;Better Things;The Kinks;;billboard;
./mcgill_billboard/0444/full.lab;I Really Don't Want To Know;Elvis Presley;;billboard;
./mcgill_billboard/0445/full.lab;Old Days;Chicago;;billboard;
./mcgill_billboard/0446/full.lab;Back Home Again;John Denver;;billboard;
./mcgill_billboard/0451/full.lab;Got It Made;Crosby, Stills, Nash;;billboard;
./mcgill_billboard/0452/full.lab;Don't Say You Love Me;Billy Squier;;billboard;
./mcgill_billboard/0455/full.lab;Walk On The Wild Side (Part 1);Jimmy Smith;;billboard;
./mcgill_billboard/0456/full.lab;With A Little Luck;Paul McCartney;;billboard;
./mcgill_billboard/0457/full.lab;Not Fade Away;The Rolling Stones;;billboard;
./mcgill_billboard/0458/full.lab;Addicted To Love;Robert Palmer;;billboard;
./mcgill_billboard/0464/full.lab;Flesh For Fantasy;Billy Idol;;billboard;
./mcgill_billboard/0465/full.lab;Give To Live;Sammy Hagar;;billboard;
./mcgill_billboard/0468/full.lab;Ain't Too Proud To Beg;The Temptations;;billboard;
./mcgill_billboard/0469/full.lab;In Your Soul;Corey Hart;;billboard;
./mcgill_billboard/0472/full.lab;Sweet Music Man;Kenny Rogers;;billboard;
./mcgill_billboard/0473/full.lab;Come Together;The Beatles;;billboard;
./mcgill_billboard/0474/full.lab;Silver Threads And Golden Needles;The Cowsills;;billboard;
./mcgill_billboard/0475/full.lab;Daydream Believer;Anne Murray;;billboard;
./mcgill_billboard/0476/full.lab;I Adore Mi Amor;Color Me Badd;;billboard;
./mcgill_billboard/0477/full.lab;Carrie-Anne;The Hollies;;billboard;
./mcgill_billboard/0478/full.lab;One Last Kiss;The J. Geils Band;;billboard;
./mcgill_billboard/0479/full.lab;Wendy;The Beach Boys;;billboard;
./mcgill_billboard/0480/full.lab;Give It To Me Baby;Rick James;;billboard;
./mcgill_billboard/0481/full.lab;Baby, Baby Don't Cry;The Miracles;;billboard;
./mcgill_billboard/0482/full.lab;I'm In Love;"Evelyn ""Champagne"" King";;billboard;
./mcgill_billboard/0483/full.lab;Right Place Wrong Time;Dr. John;;billboard;
./mcgill_billboard/0484/full.lab;Heart In Hand;Brenda Lee;;billboard;
./mcgill_billboard/0485/full.lab;Rich Girl;Daryl Hall & John Oates;;billboard;
./mcgill_billboard/0501/full.lab;Last Dance;Donna Summer;;billboard;
./mcgill_billboard/0502/full.lab;I've Been Loving You Too Long (To Stop Now);Otis Redding;;billboard;
./mcgill_billboard/0503/full.lab;Good Vibrations;Marky Mark;;billboard;
./mcgill_billboard/0504/full.lab;The Joker;Steve Miller Band;;billboard;
./mcgill_billboard/0507/full.lab;Still;Commodores;;billboard;
./mcgill_billboard/0508/full.lab;For Ol' Times Sake;Elvis Presley;;billboard;
./mcgill_billboard/0511/full.lab;Oh My Angel;Bertha Tillman;;billboard;
./mcgill_billboard/0512/full.lab;Going To A Go-Go;The Rolling Stones;;billboard;
./mcgill_billboard/0516/full.lab;Those Lazy-Hazy-Crazy Days Of Summer;"Nat ""King"" Cole";;billboard;
./mcgill_billboard/0517/full.lab;All Those Years Ago;George Harrison;;billboard;
./mcgill_billboard/0518/full.lab;Suite: Judy Blue Eyes;Crosby, Stills & Nash;;billboard;
./mcgill_billboard/0522/full.lab;Young Hearts Run Free;Candi Staton;;billboard;
./mcgill_billboard/0525/full.lab;Trampled Under Foot;Led Zeppelin;;billboard;
./mcgill_billboard/0526/full.lab;Love Comes Quickly;Pet Shop Boys;;billboard;
./mcgill_billboard/0531/full.lab;Running Up That Hill;Kate Bush;;billboard;
./mcgill_billboard/0540/full.lab;With You I'm Born Again;Billy Preston;;billboard;
./mcgill_billboard/0543/full.lab;If I Can Dream;Elvis Presley;;billboard;
./mcgill_billboard/0546/full.lab;Disco Inferno;The Trammps;;billboard;
./mcgill_billboard/0547/full.lab;Almost Like Being In Love;Michael Johnson;;billboard;
./mcgill_billboard/0550/full.lab;Shake Your Groove Thing;Peaches & Herb;;billboard;
./mcgill_billboard/0553/full.lab;Maniac;Michael Sembello;;billboard;
./mcgill_billboard/0554/full.lab;Walk Right In;The Moments;;billboard;
./mcgill_billboard/0555/full.lab;Surrender;Cheap Trick;;billboard;
./mcgill_billboard/0560/full.lab;Cecilia;Simon & Garfunkel;;billboard;
./mcgill_billboard/0561/full.lab;Boulevard;Jackson Browne;;billboard;
./mcgill_billboard/0562/full.lab;Fool That I Am;Etta James;;billboard;
./mcgill_billboard/0568/full.lab;Dance Away;Roxy Music;;billboard;
./mcgill_billboard/0571/full.lab;Quarter To Three;Gary U.S. Bonds;;billboard;
./mcgill_billboard/0572/full.lab;"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")";Baltimora;;billboard;
./mcgill_billboard/0573/full.lab;Oh Me, Oh My (Dreams In My Arms);Al Green;;billboard;
./mcgill_billboard/0574/full.lab;Along Comes A Woman;Chicago;;billboard;
./mcgill_billboard/0578/full.lab;Giving You The Best That I Got;Anita Baker;;billboard;
./mcgill_billboard/0579/full.lab;Heart Full Of Soul;The Yardbirds;;billboard;
./mcgill_billboard/0580/full.lab;I Found A Love;The Falcons;;billboard;
./mcgill_billboard/0583/full.lab;Amor;Ben E. King;;billboard;
./mcgill_billboard/0588/full.lab;We Are The Champions;Queen;;billboard;
./mcgill_billboard/0589/full.lab;Southern Cross;Crosby, Stills & Nash;;billboard;
./mcgill_billboard/0590/full.lab;Talk To Me;Chico DeBarge;;billboard;
./mcgill_billboard/0591/full.lab;The Long Run;Eagles;;billboard;
./mcgill_billboard/0592/full.lab;All She Wants Is;Duran Duran;;billboard;
./mcgill_billboard/0597/full.lab;Time Is On My Side;The Rolling Stones;;billboard;
./mcgill_billboard/0598/full.lab;Wish Someone Would Care;Irma Thomas;;billboard;
./mcgill_billboard/0599/full.lab;Hey Stoopid;Alice Cooper;;billboard;
./mcgill_billboard/0600/full.lab;"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")";Baltimora;;billboard;
./mcgill_billboard/0601/full.lab;I Can Help;Billy Swan;;billboard;
./mcgill_billboard/0606/full.lab;I Love;Tom T. Hall;;billboard;
./mcgill_billboard/0607/full.lab;Everlasting Love;Carl Carlton;;billboard;
./mcgill_billboard/0608/full.lab;Harden My Heart;Quarterflash;;billboard;
./mcgill_billboard/0615/full.lab;Hot Child In The City;Nick Gilder;;billboard;
./mcgill_billboard/0616/full.lab;Mrs. Robinson;Simon & Garfunkel;;billboard;
./mcgill_billboard/0617/full.lab;(Marie's the Name) His Latest Flame;Elvis Presley;;billboard;
./mcgill_billboard/0618/full.lab;Everybody Loves Somebody;Dean Martin;;billboard;
./mcgill_billboard/0619/full.lab;If I Could Build My Whole World Around You;Marvin Gaye,Tammi Terrell;;billboard;
./mcgill_billboard/0620/full.lab;"Twistin  The Night Away (From ""Innerspace"")";Rod Stewart;;billboard;
./mcgill_billboard/0621/full.lab;Ghostbusters;Ray Parker Jr.;;billboard;
./mcgill_billboard/0628/full.lab;Hold On;Wilson Phillips;;billboard;
./mcgill_billboard/0629/full.lab;Beat It;Michael Jackson;;billboard;
./mcgill_billboard/0634/full.lab;Brass Monkey;Beastie Boys;;billboard;
./mcgill_billboard/0635/full.lab;The Little Old Lady (From Pasadena);Jan & Dean;;billboard;
./mcgill_billboard/0636/full.lab;After The Lovin';Engelbert Humperdinck;;billboard;
./mcgill_billboard/0637/full.lab;Human Nature;Michael Jackson;;billboard;
./mcgill_billboard/0638/full.lab;Out Of My Mind;Johnny Tillotson;;billboard;
./mcgill_billboard/0648/full.lab;What Have I Done To Deserve This?;Pet Shop Boys;;billboard;
./mcgill_billboard/0649/full.lab;Stoned Love;The Supremes;;billboard;
./mcgill_billboard/0650/full.lab;Hello, Dolly!;Louis Armstrong;;billboard;
./mcgill_billboard/0651/full.lab;It's Raining Men;The Weather Girls;;billboard;
./mcgill_billboard/0655/full.lab;Sunrise;Eric Carmen;;billboard;
./mcgill_billboard/0656/full.lab;Years From Now;Dr. Hook;;billboard;
./mcgill_billboard/0657/full.lab;In Your Soul;Corey Hart;;billboard;
./mcgill_billboard/0658/full.lab;Ask Me;Elvis Presley;;billboard;
./mcgill_billboard/0659/full.lab;Harden My Heart;Quarterflash;;billboard;
